word,auditory.mean,gustatory.mean,haptic.mean,interoceptive.mean,olfactory.mean,visual.mean,foot_leg.mean,hand_arm.mean,head.mean,mouth.mean,torso.mean,auditory.sd,gustatory.sd,haptic.sd,interoceptive.sd,olfactory.sd,visual.sd,foot_leg.sd,hand_arm.sd,head.sd,mouth.sd,torso.sd
absorption,0.714285714,0.714285714,2.285714286,2.071428571,0.357142857,3.0,0.722222222,1.111111111,1.777777778,1.333333333,0.833333333,1.489892687,1.637473261,1.728875643,1.730463954,1.081817762,1.754116039,0.826442095,1.367216532,1.864704851,1.714985851,0.857492926
absorptiveness,0.2,0.066666667,2.333333333,0.533333333,0.133333333,3.333333333,0.411764706,1.470588235,2.058823529,0.529411765,0.529411765,0.560611911,0.25819889,1.496026483,0.915475416,0.516397779,1.5430335,1.227743027,1.972233729,2.249182858,1.067570083,1.280510009
abstain,0.6875,0.5,0.625,2.125,0.3125,1.125,0.578947368,0.894736842,2.368421053,0.894736842,0.842105263,1.138346754,1.095445115,1.258305739,1.784189825,0.87321246,1.543804824,1.121298329,1.486783883,2.113725682,1.594948165,1.118687619
abstainer,1.4375,0.0625,0.1875,0.8125,0.3125,2.1875,0.421052632,1.052631579,1.842105263,0.947368421,0.210526316,1.824600413,0.25,0.75,1.682012683,1.01447852,1.721191448,1.070606758,1.870047064,2.217685427,1.71508614,0.535303379
abstention,1.0,0.0,0.0,0.3,0.0,1.3,0.736842105,1.0,1.947368421,2.210526316,1.210526316,1.490711985,0.0,0.0,0.948683298,0.0,1.494434118,1.62761261,1.763834207,2.094269541,2.123386901,1.873171623
abstinence,1.263157895,0.263157895,0.684210526,2.105263158,0.263157895,1.578947368,0.611111111,1.111111111,2.555555556,1.111111111,2.277777778,1.995609215,1.147078669,1.565340984,2.306867449,1.147078669,2.063324972,1.460817212,1.711170528,2.175322078,1.640978506,2.396211607
abstinent,0.789473684,0.157894737,0.947368421,1.894736842,0.105263158,1.263157895,0.25,1.0,2.375,1.0625,2.0,1.548438187,0.688247202,1.580213917,2.024701263,0.458831468,1.939132259,0.774596669,1.632993162,2.217355783,1.691892432,2.12916259
abstinently,1.266666667,0.533333333,0.933333333,1.2,0.466666667,2.2,0.882352941,0.764705882,1.705882353,1.529411765,1.117647059,1.751190072,1.457329587,1.667618776,1.740279124,1.35576371,1.698739028,1.495090003,1.480262298,1.829094922,1.806849712,1.576481563
abstract,1.157894737,0.263157895,1.105263158,1.052631579,0.157894737,3.578947368,0.476190476,0.666666667,3.476190476,1.476190476,0.476190476,1.641921567,1.147078669,1.696229048,1.470966584,0.688247202,1.502434671,1.167006753,1.316561177,1.833549771,1.9136104,1.167006753
abstracted,1.266666667,0.0,0.4,0.8,0.0,2.333333333,0.388888889,1.333333333,2.5,1.166666667,0.111111111,1.624221425,0.0,1.121223821,1.61245155,0.0,1.951800146,0.978527639,1.644956642,2.202939213,1.977818168,0.323380833
abstractedly,1.1875,0.25,0.4375,0.9375,0.0625,2.75,0.666666667,0.888888889,3.166666667,1.0,0.611111111,1.515200757,1.0,0.963932916,1.481834449,0.25,1.843908891,1.328422328,1.490711985,1.790497795,1.371988681,1.289728147
abstractedness,1.941176471,0.117647059,0.764705882,1.117647059,0.176470588,3.058823529,0.368421053,0.526315789,3.0,1.105263158,0.473684211,2.045439691,0.332105582,1.480262298,1.409004655,0.52859414,2.014652211,0.683985568,0.964274111,1.763834207,1.663154193,1.020262551
abstraction,1.375,0.0,0.3125,0.6875,0.0625,2.5,0.722222222,1.5,2.5,1.944444444,0.666666667,1.927865832,0.0,1.01447852,1.302241657,0.25,2.0,1.487420015,1.917412472,2.176073096,2.099642049,1.45521375
abstractionism,2.363636364,0.090909091,0.545454545,1.0,0.090909091,4.0,0.333333333,0.8,2.133333333,0.6,0.466666667,1.361816968,0.301511345,1.035725481,1.414213562,0.301511345,1.183215957,0.723746864,1.424279266,2.065591118,1.352246808,0.833809388
abstractionist,0.583333333,0.166666667,0.416666667,0.75,0.416666667,2.916666667,0.4375,1.3125,2.375,0.625,0.375,0.99620492,0.577350269,0.900336637,1.764549904,1.443375673,2.065224326,1.030776406,2.088659857,2.093641166,1.360147051,1.024695077
abstractive,1.6875,0.3125,0.75,0.875,0.3125,2.9375,0.294117647,0.352941176,2.294117647,0.705882353,0.470588235,1.778341924,1.25,1.527525232,1.784189825,1.25,1.948289848,0.771743633,0.861769725,2.257340966,1.263165957,0.943242218
abstractly,1.666666667,0.277777778,0.555555556,2.166666667,0.222222222,2.833333333,0.217391304,0.869565217,2.956521739,0.826086957,0.260869565,2.057983022,0.751903902,1.199128224,2.148871113,0.732084498,1.947849493,0.735868179,1.423962073,2.225436849,1.402989468,0.751809412
abstractness,1.875,0.0625,1.0,1.8125,0.125,3.4375,0.15,0.45,2.8,1.35,0.15,1.707825128,0.25,1.751190072,1.905037182,0.341565026,1.860779407,0.489360485,0.944513241,2.353049533,1.814415956,0.489360485
absurd,3.5625,0.125,0.3125,1.375,0.125,2.75,0.0,0.523809524,2.428571429,1.619047619,0.095238095,1.824600413,0.5,0.87321246,1.892969449,0.5,1.693123347,0.0,1.249761882,1.886038933,1.909874092,0.300792604
absurdity,2.764705882,0.117647059,0.117647059,1.647058824,0.117647059,2.882352941,0.3,0.6,2.4,1.55,0.55,2.047236301,0.48507125,0.48507125,2.234423205,0.48507125,2.057983022,0.923380517,1.429022485,2.036508881,2.163695669,1.276302225
absurdly,2.555555556,0.333333333,0.388888889,1.666666667,0.5,2.388888889,1.368421053,1.526315789,2.894736842,2.421052632,1.157894737,1.885618083,1.028991511,1.036900863,1.940285,1.098126747,1.649915823,2.165654284,2.220320824,2.131633094,2.1938244,2.088677356
absurdness,2.666666667,0.066666667,0.466666667,1.6,0.133333333,3.4,0.157894737,0.368421053,3.263157895,1.052631579,0.210526316,1.914854216,0.25819889,1.125462868,1.992844342,0.516397779,1.638814903,0.501459857,1.011628298,1.995609215,1.580213917,0.713282504
abundance,0.823529412,0.647058824,1.882352941,0.411764706,0.411764706,4.352941176,0.789473684,1.421052632,3.578947368,1.105263158,0.789473684,1.185078801,1.271867548,1.833110503,1.064120736,0.618346942,0.931475742,1.548438187,1.952656011,1.835325871,1.882514183,1.548438187
abundant,1.357142857,0.357142857,1.5,0.928571429,0.428571429,3.785714286,0.222222222,1.5,2.722222222,1.222222222,0.666666667,1.94569121,1.081817762,1.743118337,1.899971081,0.937614462,1.761929512,0.942809042,1.653872461,1.994272846,1.699673171,1.495090003
abundantly,1.227272727,0.227272727,1.136363636,0.727272727,0.272727273,3.545454545,0.5,1.222222222,2.5,0.722222222,0.555555556,1.770978158,0.528413455,1.52113537,1.279204298,0.631085096,1.625020812,0.985184366,1.628985811,2.229481607,1.074055292,1.1490263
abuse,3.0,0.1,2.7,2.65,0.05,4.2,2.052631579,2.789473684,3.052631579,2.736842105,1.842105263,1.835325871,0.307793506,1.838191331,1.663066287,0.223606798,0.894427191,1.778691286,1.843274483,1.840099158,1.694504361,1.863782233
abuser,3.111111111,0.444444444,3.5,2.111111111,0.833333333,3.055555556,1.176470588,2.0,1.882352941,1.411764706,1.117647059,2.111283103,1.247219129,2.093407018,2.025975114,1.543487266,2.412521801,1.667156791,2.031009601,1.653872461,1.970368732,1.615640467
abusive,2.15,0.0,1.6,2.25,0.0,3.15,1.631578947,2.210526316,2.315789474,2.105263158,1.736842105,1.926955603,0.0,2.062190966,2.022895267,0.0,1.899445903,1.706540566,2.070398442,1.887168119,2.105409352,1.75885396
abusively,2.555555556,0.0,0.888888889,1.555555556,0.0,3.333333333,1.55,2.35,2.5,2.35,1.55,1.464168996,0.0,1.490711985,1.976991839,0.0,1.814970426,1.700619082,2.033275812,1.933091334,2.134306247,1.538112309
abusiveness,3.052631579,0.052631579,2.315789474,1.947368421,0.0,3.421052632,1.166666667,1.944444444,2.222222222,1.333333333,0.888888889,2.067571958,0.229415734,2.381704142,2.120631044,0.0,2.090076805,1.42457424,1.764760348,1.767535857,1.782265577,1.409584373
abysmally,2.0,0.3,0.5,1.533333333,0.433333333,2.333333333,0.705882353,0.852941176,2.294117647,1.558823529,0.676470588,1.893728306,0.987857312,1.167077104,1.756433167,1.072648457,1.917853206,1.314935458,1.459189334,1.801168169,1.726639343,1.22401694
abyss,1.533333333,0.066666667,0.666666667,2.066666667,0.066666667,3.866666667,0.411764706,0.588235294,2.529411765,0.764705882,0.764705882,1.959105724,0.25819889,1.496026483,1.869555588,0.25819889,1.641718032,0.939336437,1.121317502,2.211267935,1.30045241,1.562426469
academia,1.777777778,0.111111111,0.166666667,0.888888889,0.111111111,2.444444444,0.647058824,1.058823529,3.705882353,2.117647059,0.764705882,1.733936547,0.471404521,0.514495755,1.529663127,0.471404521,1.756407504,1.32009358,1.712840778,1.896203638,1.900077398,1.393261092
academic,1.285714286,0.071428571,0.071428571,0.357142857,0.142857143,2.214285714,0.526315789,0.947368421,3.421052632,1.684210526,0.684210526,1.437335753,0.267261242,0.267261242,0.744946344,0.534522484,1.761929512,1.020262551,1.682382048,1.894899278,1.973508764,1.376494403
academic year,1.166666667,0.305555556,0.777777778,1.111111111,0.333333333,1.888888889,0.421052632,0.657894737,2.394736842,0.552631579,0.5,1.828348201,1.064208477,1.456239994,1.634936046,0.956182887,2.135118301,0.8263099,1.191780766,1.882199313,1.00532013,0.979520015
academically,2.4,0.05,0.4,1.25,0.25,3.0,0.6,1.35,3.65,2.15,0.75,1.902906364,0.223606798,0.88257995,1.208522369,0.716350399,1.891810606,1.391704748,1.87153188,2.207046133,2.30045762,1.482352327
academy,1.166666667,0.055555556,0.388888889,0.444444444,0.055555556,3.611111111,0.863636364,0.954545455,2.772727273,1.181818182,0.681818182,1.689065178,0.23570226,0.849836586,1.041617646,0.23570226,1.500544563,1.4895015,1.557692822,2.091520709,1.893255288,1.210523839
accelerant,0.578947368,0.052631579,0.736842105,1.052631579,1.0,2.210526316,1.315789474,1.947368421,1.894736842,0.684210526,0.631578947,0.96123702,0.229415734,1.284181766,1.614988277,1.333333333,1.843274483,2.05622717,1.985326287,1.969058908,1.376494403,1.342076596
accelerate,1.684210526,0.0,1.210526316,2.473684211,0.157894737,2.684210526,3.944444444,1.166666667,1.277777778,0.722222222,1.388888889,1.634782744,0.0,1.652571981,1.743827879,0.501459857,1.529438226,1.513555309,1.465284554,1.487420015,1.227410261,1.500544563
accelerated,1.5,0.0,1.055555556,2.611111111,0.166666667,2.666666667,3.368421053,2.0,3.052631579,1.315789474,1.473684211,1.617914416,0.0,1.625973816,2.033220826,0.514495755,1.84709629,2.005839428,1.972026594,2.067571958,1.701392618,2.117871601
acceleration,2.529411765,0.411764706,1.764705882,2.117647059,0.705882353,3.882352941,3.5,1.4,2.45,0.25,1.8,1.940285,1.277635684,1.985239651,2.28807651,1.686887144,1.615640467,1.791794161,1.500876937,1.959457497,0.910465468,1.962812161
accelerative,1.933333333,0.266666667,0.733333333,1.0,0.2,3.133333333,2.944444444,2.111111111,2.333333333,0.888888889,1.388888889,1.579632266,1.032795559,1.032795559,1.195228609,0.560611911,1.884776101,1.797783675,1.778594584,1.608799333,1.3234931,1.613869624
accelerator,2.25,0.0,1.25,1.65,0.05,2.5,4.368421053,1.368421053,1.526315789,0.368421053,0.526315789,1.970172314,0.0,1.551739262,1.814415956,0.223606798,1.877848713,1.300022492,1.920952493,1.836918345,0.955133866,1.263523339
acceleratory,1.9,0.0,1.0,2.5,0.0,2.8,2.733333333,1.533333333,1.4,0.4,0.866666667,1.595131482,0.0,1.763834207,2.068278941,0.0,1.988857852,1.751190072,1.552264091,1.594633859,0.632455532,1.407463101
accelerometer,0.263157895,0.0,1.105263158,0.210526316,0.0,3.368421053,0.888888889,1.666666667,2.555555556,0.444444444,0.722222222,0.733492806,0.0,1.486783883,0.713282504,0.0,1.94965884,1.604731566,1.782265577,2.092626332,1.1490263,1.447332457
accent,4.052631579,0.473684211,0.210526316,0.210526316,0.263157895,0.736842105,0.55,0.7,2.65,3.25,0.4,1.649029486,1.073334423,0.713282504,0.713282504,0.805681579,1.484815936,1.538112309,1.625455402,2.058998223,2.124419425,1.187655807
accentually,1.3125,0.0,0.0625,0.0,0.0,0.5625,0.346153846,0.653846154,2.0,1.076923077,0.307692308,1.778341924,0.0,0.25,0.0,0.0,1.547847968,0.977437781,1.263085356,2.019900988,1.598075766,1.123182292
accentuate,2.928571429,0.5,0.785714286,0.857142857,0.5,2.571428571,0.3125,0.9375,1.6875,2.0,0.4375,1.639150142,1.400549343,1.4769288,1.65748386,1.400549343,1.988980632,0.602079729,1.52616076,1.815443013,2.160246899,0.892094913
accentuation,2.0,0.3125,0.4375,0.375,0.1875,1.625,0.277777778,1.333333333,2.833333333,2.166666667,0.5,1.897366596,0.793200269,0.892094913,1.024695077,0.543905629,1.586400538,0.669113158,1.748949264,2.093407018,2.148871113,1.248528546
accept,2.529411765,0.058823529,1.294117647,1.764705882,0.235294118,2.764705882,0.578947368,1.736842105,2.631578947,2.052631579,0.526315789,2.182820625,0.242535625,1.992633492,2.047236301,0.664211164,1.92124347,1.261207071,1.967573386,1.977948609,2.067571958,1.263523339
acceptability,1.055555556,0.0,0.611111111,1.944444444,0.111111111,1.666666667,0.428571429,0.619047619,2.952380952,1.666666667,0.761904762,1.392087819,0.0,1.334558261,2.013840996,0.323380833,1.782265577,0.978336781,1.116968687,1.935876816,2.12916259,1.261140829
acceptable,2.162790698,1.279069767,1.209302326,2.418604651,1.279069767,2.906976744,0.772727273,1.045454545,2.5,1.681818182,0.818181818,1.876296156,1.637733355,1.504883155,1.828772137,1.680781867,1.797007479,1.509708839,1.557692822,2.283481052,1.9612038,1.435481125
acceptableness,1.947368421,0.421052632,1.052631579,1.578947368,0.631578947,3.263157895,0.8125,1.75,2.75,1.9375,1.125,1.870047064,0.837707817,1.778691286,2.090076805,1.211542924,1.75885396,1.223042654,1.693123347,1.879716291,1.913765921,1.408308678
acceptably,1.944444444,0.444444444,0.833333333,1.111111111,0.222222222,2.222222222,0.055555556,0.555555556,2.388888889,0.388888889,0.055555556,1.893400993,1.041617646,1.339446769,1.711170528,0.548318881,2.016273661,0.23570226,1.199128224,2.304442995,0.916443823,0.23570226
acceptance,2.941176471,0.235294118,1.117647059,2.882352941,0.352941176,2.882352941,0.473684211,1.157894737,2.842105263,1.473684211,0.631578947,1.712840778,0.752446989,1.653872461,1.653872461,1.05718828,1.866894244,1.306752593,1.572795031,1.863782233,1.982378511,1.570934835
acceptant,2.15,0.25,0.75,1.05,0.05,2.4,0.421052632,0.789473684,2.473684211,1.789473684,0.526315789,2.033275812,0.638666374,1.118033989,1.605090586,0.223606798,1.875043859,0.96123702,1.43677677,2.117871601,2.175084861,1.123902974
accepted,2.2,0.4,0.85,3.0,0.35,2.75,0.736842105,1.210526316,3.526315789,2.421052632,1.157894737,2.067289097,1.187655807,1.496487115,1.91942974,1.136708082,2.022895267,1.557851272,1.685854461,1.866917276,2.036221705,1.803181075
acceptor,1.8,0.0,0.533333333,0.266666667,0.0,3.066666667,0.263157895,1.105263158,2.105263158,1.684210526,0.421052632,1.897366596,0.0,1.125462868,0.798808637,0.0,1.624221425,0.933458638,1.852767805,2.024701263,1.973508764,1.121298329
access,1.1,0.45,1.25,0.75,0.35,2.35,1.684210526,2.473684211,2.789473684,1.421052632,1.052631579,1.447320573,1.099042646,1.517442447,1.29269201,0.812727701,2.007223796,1.796683104,2.010207868,1.685854461,1.464991068,1.35292622
accessibility,1.0625,0.0,1.125,0.625,0.0,3.0,3.125,3.25,2.3125,1.9375,2.0625,1.806239187,0.0,1.707825128,1.360147051,0.0,2.12916259,1.927865832,2.016597795,2.120338023,2.26476636,2.26476636
accessible,0.578947368,0.315789474,0.736842105,0.578947368,0.157894737,3.210526316,1.736842105,2.210526316,3.105263158,1.105263158,1.210526316,0.901590537,1.157230006,1.446916463,1.261207071,0.688247202,2.097060042,1.557851272,1.843274483,1.791794161,1.696229048,1.618605276
accessibly,0.588235294,0.0,1.058823529,0.411764706,0.0,3.529411765,1.263157895,1.0,1.105263158,0.526315789,0.578947368,1.175735064,0.0,1.599632311,1.003669737,0.0,1.419403354,1.995609215,1.732050808,1.663154193,1.306752593,1.346426937
accessorize,0.777777778,0.166666667,2.055555556,0.333333333,0.111111111,3.722222222,1.315789474,2.368421053,2.578947368,0.526315789,1.263157895,1.555088632,0.707106781,1.830211245,0.9701425,0.471404521,1.319784098,1.66842013,1.94965884,1.923994383,1.172292202,1.661395172
accessory,0.823529412,0.117647059,2.529411765,0.235294118,0.235294118,4.176470588,1.105263158,2.0,2.210526316,0.526315789,1.526315789,1.131110854,0.332105582,1.62471717,0.664211164,0.562295715,1.333945938,1.663154193,1.972026594,2.097060042,1.172292202,1.645479365
accident,3.3125,0.0,1.0625,1.3125,0.3125,4.375,2.333333333,2.476190476,2.80952381,2.380952381,2.285714286,1.701714821,0.0,1.611159003,1.815443013,0.793200269,1.024695077,2.12916259,2.08851736,2.182178902,2.224324403,2.239260082
accidental,1.85,0.25,0.85,1.3,0.6,3.15,1.210526316,1.263157895,1.684210526,1.105263158,0.894736842,1.631111988,0.716350399,1.348488433,1.657518754,1.313893371,1.663066287,1.583910329,1.62761261,1.701392618,1.559727072,1.448935887
accidentally,1.666666667,0.277777778,1.0,1.388888889,0.5,2.611111111,0.95,1.45,2.25,1.2,0.8,1.782265577,0.751903902,1.414213562,1.819466272,1.043185168,1.68519117,1.468081455,1.848897253,2.197486603,1.609184167,1.361114095
accidently,2.0625,0.125,0.375,0.875,0.125,2.75,1.8,2.25,3.4,2.2,1.95,2.112463017,0.5,0.885061203,1.454876856,0.5,2.016597795,1.673320053,1.970172314,1.875043859,1.704483252,1.877147893
acclaim,2.5,0.285714286,0.642857143,1.285714286,0.214285714,2.714285714,0.111111111,0.611111111,2.833333333,3.166666667,0.444444444,2.103111248,0.825420306,1.215739272,1.589802669,0.578934224,1.938618518,0.471404521,1.289728147,1.855040827,2.202939213,1.1490263
acclaimer,3.636363636,0.272727273,0.454545455,0.545454545,0.363636364,3.363636364,0.4,1.0,2.6,3.133333333,0.533333333,1.747725795,0.904534034,1.213559752,1.035725481,1.206045378,2.15743956,1.298350602,1.812653934,2.197401062,2.356349073,1.302013093
acclamation,1.785714286,0.214285714,0.428571429,1.285714286,0.071428571,1.571428571,0.571428571,0.952380952,2.380952381,2.333333333,0.761904762,1.888368096,0.578934224,0.937614462,1.489892687,0.267261242,1.741541568,0.978336781,1.160869953,1.935876816,1.852925615,1.135991281
acclimate,0.529411765,0.058823529,0.470588235,2.411764706,0.176470588,2.117647059,0.888888889,1.0,2.611111111,1.166666667,1.111111111,1.067570083,0.242535625,0.874474632,1.502448981,0.392952624,1.763602596,1.567646752,1.533929978,2.061949075,1.757337558,1.711170528
acclimation,1.4375,0.875,0.8125,2.125,0.6875,1.75,2.1875,2.375,3.25,1.875,2.375,1.67207456,1.62788206,1.558578412,1.821171784,1.537042615,1.983263304,1.939716474,1.892969449,2.081665999,1.74642492,1.821171784
acclimatization,0.733333333,0.4,0.8,2.266666667,0.333333333,1.6,1.157894737,1.315789474,2.947368421,0.947368421,1.578947368,0.798808637,0.828078671,1.264911064,2.051712409,0.723746864,1.594633859,1.740471133,1.827342684,2.222953096,1.71508614,2.008752777
acclimatize,0.333333333,0.166666667,0.083333333,2.083333333,0.083333333,2.0,0.866666667,1.0,2.466666667,0.933333333,0.866666667,0.887625365,0.577350269,0.288675135,1.831955405,0.288675135,1.651445648,1.505545305,1.511857892,2.065591118,1.387014608,1.407463101
accolade,3.285714286,0.0,0.428571429,0.642857143,0.0,2.714285714,0.157894737,0.578947368,1.842105263,1.157894737,0.210526316,2.016416144,0.0,1.342459609,1.446860945,0.0,1.857565463,0.501459857,1.261207071,1.863782233,1.607729866,0.630603535
accommodate,1.111111111,0.277777778,0.888888889,0.944444444,0.333333333,2.5,0.368421053,1.052631579,1.947368421,1.526315789,0.368421053,1.676441922,1.178511302,1.490711985,1.474178624,1.188177052,1.72353945,1.011628298,1.649029486,2.094269541,1.925513526,1.011628298
accommodating,1.9,0.0,0.35,1.05,0.05,1.8,0.294117647,0.882352941,2.294117647,1.352941176,0.411764706,1.586124041,0.0,0.74515982,1.276302225,0.223606798,1.609184167,0.771743633,1.409004655,2.054407028,1.966633433,1.003669737
accommodatingly,1.5,0.3125,0.25,1.0625,0.1875,2.0,0.666666667,0.666666667,1.523809524,0.952380952,0.714285714,1.366260102,0.87321246,0.774596669,1.289379696,0.75,1.414213562,1.559914528,1.559914528,1.88730092,1.716863142,1.585649934
